Brand,Model,Version,Category,Year,Kms,Hp,Gear_type,Fuel_type,Fuel_cons,Doors,Colour,ZIP,Province,Price_EUR
Mazda,3,1.6VVT Active +,Small,2005,140792,105,Manual,Petrol,8.0,5,Grey,31610,Navarra,4200
Opel,Astra,1.7CDTi Edition 110,Small,2009,78154,110,Manual,Diesel,4.5,5,Grey,31610,Navarra,5950
Citroen,SAXO,1.4i VTS,Small,2000,62169,75,Manual,Petrol,6.8,5,Grey,31610,Navarra,2250
Citroen,C4 Cactus,1.2 PureTech S&S Shine EAT6 110,Small,2018,23783,110,Automatic,Petrol,5.1,5,Grey,31610,Navarra,16000
Audi,A3,1.6TDI CD Attraction,Small,2015,63244,110,Manual,Diesel,4.0,5,Grey,31610,Navarra,13972
Peugeot,208,1.2 VTi Active,Small,2013,19943,82,Manual,Petrol,4.5,5,Grey,31610,Navarra,8500
Volkswagen,Golf,1.2 TSI BMT Business 110,Small,2016,56788,110,Manual,Petrol,4.9,5,Grey,31610,Navarra,13037
Skoda,Fabia,1.2 Classic,Small,2003,160940,54,Manual,Petrol,7.2,5,Green,31600,Navarra,3800
Peugeot,207,1.6 HDI XS Pack 110,Small,2007,256508,109,Manual,Diesel,4.8,5,Green,31600,Navarra,3800
Fiat,500,1.2 Lounge,Small,2019,9032,69,Manual,Petrol,4.9,5,Green,31610,Navarra,10636
Nissan,Leaf,40 kWh N-Connecta,Small,2018,36025,150,Automatic,Electric,5.595933050212341,5,Green,31610,Navarra,18545
Ford,Fiesta,1.3i Valore,Small,1997,39719,60,Manual,Petrol,6.8,5,Green,31610,Navarra,1700
Opel,Adam,1.4 XEL S&S Rocks,Small,2015,71155,87,Manual,Petrol,5.0,5,Green,31610,Navarra,10093
MINI,Cooper,,Small,2017,69100,136,Manual,Petrol,4.7,5,Green,31600,Navarra,15380
Ford,Focus,Sedán 1.8 TDdi Ambiente,Small,2003,333000,90,Manual,Diesel,5.0,5,Green,31600,Navarra,1700
SEAT,Ibiza,1.4 Stella,Small,2000,100576,60,Manual,Petrol,6.6,5,Green,31610,Navarra,1950
Opel,Adam,1.4 XEL GLP Jam,Small,2017,72502,87,Manual,Compressed Natural Gas \(CNG\),6.9,5,Green,31610,Navarra,10187
Renault,Clio,1.5dCi Billabong 80,Small,2003,112822,80,Manual,Diesel,4.2,5,Green,31610,Navarra,2900
Daewoo,Kalos,1.4 SR,Small,2002,80572,83,Manual,Petrol,7.0,5,Green,31610,Navarra,2500
Renault,Megane,1.4 Confort Expression,Small,2003,173252,98,Manual,Petrol,6.7,5,Green,31610,Navarra,2200
SEAT,Leon,2.0 TSI S&S Cupra R 310,Small,2018,40420,310,Manual,Petrol,6.9,5,Red,31610,Navarra,24409
SEAT,Ibiza,1.0 TSI S&S FR DSG7 115,Small,2019,19741,116,Automatic,Petrol,4.8,5,Red,31610,Navarra,16542
Hyundai,i30,1.6CRDi Style 136,Small,2018,83199,136,Manual,Diesel,3.9,5,Red,31610,Navarra,17045
SEAT,Leon,SC 1.8 TSI S&S FR 180,Small,2016,119484,179,Manual,Petrol,5.9,5,Red,31610,Navarra,16729
Dacia,Sandero,1.2 Ambiance 75,Small,2014,65403,75,Manual,Petrol,5.8,5,Red,31610,Navarra,6950
Volkswagen,Polo,1.4 TDI BMT Edition 55kW,Small,2016,63252,75,Manual,Diesel,3.4,5,Red,31610,Navarra,9252
Renault,Clio,TCe GPF Energy Zen 66kW,Small,2017,60905,90,Manual,Petrol,4.7,5,Red,31610,Navarra,11028
Skoda,Fabia,1.2 Spirit 60,Small,2013,115208,60,Manual,Petrol,5.5,5,Red,31610,Navarra,7150
BMW,116,116d,Small,2016,64946,116,Manual,Diesel,4.1,5,Red,31610,Navarra,15794
Alfa-Romeo,Giulietta,1.6JTDm Distinctive,Small,2015,57764,105,Manual,Diesel,4.0,5,Red,31610,Navarra,12336
Ford,Focus,1.5 Ecoboost ST Line 182,Small,2019,100199,184,Manual,Petrol,5.5,5,Red,31610,Navarra,18364
Mazda,3,2.2 Luxury,Small,2014,94042,150,Manual,Diesel,4.1,5,Red,31610,Navarra,13500
Renault,Megane,1.5dCi Energy Intens 66kW,Small,2016,82237,90,Manual,Diesel,3.7,5,Red,31600,Navarra,10830
Hyundai,i30,1.0 TGDI Klass 120,Small,2019,24010,120,Manual,Petrol,5.0,5,Red,31600,Navarra,15380
Alfa-Romeo,MiTo,1.4 Junior 78,Small,2009,168288,79,Manual,Petrol,5.9,5,Red,31600,Navarra,5700
Peugeot,307,1.6 X-Line,Small,2005,290000,109,Manual,Petrol,7.4,5,Red,31600,Navarra,2900
Mercedes-Benz,A 200,7G-DCT,Small,2018,51307,156,Automatic,Petrol,5.1,5,Red,31610,Navarra,21727
Toyota,Auris,Hybrid Active,Small,2012,44500,99,Automatic,Hybrid,3.8,5,Black,31600,Navarra,9780
MINI,Cooper,Aut.,Small,2015,57424,136,Automatic,Petrol,4.7,5,Black,31610,Navarra,15974
Citroen,C2,1.4i VTR,Small,2006,85440,75,Manual,Petrol,6.0,5,Black,31610,Navarra,3900
Citroen,C4,Coupé 1.6i 16v Collection,Small,2007,182744,109,Manual,Petrol,7.1,5,Black,31610,Navarra,2950
Hyundai,Ioniq,HEV 1.6 GDI Klass,Small,2018,121530,141,Automatic,Hybrid,3.4,5,Black,31610,Navarra,13091
Citroen,C3,1.4 VTi SX,Small,2010,115287,98,Manual,Petrol,5.9,5,Black,31610,Navarra,5900
Mercedes-Benz,A 180,180CDI,Small,2007,185142,109,Manual,Diesel,5.2,5,Black,31610,Navarra,4950
Citroen,C2,1.4i VTR,Small,2005,141869,75,Manual,Petrol,6.1,5,Black,31610,Navarra,3200
Audi,A1,1.6TDI Attracted 90,Small,2014,80672,90,Manual,Diesel,3.8,5,Black,31610,Navarra,12900
Volvo,V40,D2 Momentum 120,Small,2019,56766,120,Manual,Diesel,4.6,5,Black,31610,Navarra,16273
Opel,Astra,GTC 1.7CDTi S/S Selective,Small,2014,125657,131,Manual,Diesel,4.5,5,Black,31610,Navarra,8450
Alfa-Romeo,Giulietta,2.0JTDm Distinctive TCT 170,Small,2012,94881,170,Automatic,Diesel,4.5,5,Black,31610,Navarra,9300
Hyundai,i30,1.4 Tecno,Small,2013,84261,101,Manual,Petrol,6.0,5,Black,31610,Navarra,9450
Renault,Megane,1.5dCi Energy Business 81kW,Small,2016,143942,110,Manual,Diesel,3.7,5,Black,31195,Navarra,8900
SEAT,Ibiza,1.2 Reference,Small,2009,83900,69,Manual,Petrol,5.9,5,Black,31600,Navarra,6990
Ford,Focus,1.5TDCi Business 120,Small,2018,37305,120,Manual,Diesel,3.8,5,Silver,31610,Navarra,15864
Suzuki,Alto,1.1 Aut.,Small,2006,47392,63,Automatic,Petrol,6.2,5,Silver,31610,Navarra,3250
Ford,Ka/Ka+,Ka+ 1.19 Ti-VCT Ultimate,Small,2018,28788,86,Manual,Petrol,4.9,5,Silver,31610,Navarra,9000
Volkswagen,Polo,1.4 Trendline,Small,2004,110313,75,Manual,Petrol,6.4,5,Silver,31610,Navarra,3200
Ford,Focus,1.5TDCi Trend+ 120,Small,2016,68902,120,Manual,Diesel,3.8,5,Silver,31610,Navarra,10561
Ford,Fiesta,1.0 EcoBoost S/S Trend+ 100,Small,2018,16195,101,Manual,Petrol,4.3,5,Silver,31610,Navarra,13545
Opel,Corsa,1.4 Turbo S&S Color Edition 100,Small,2018,75932,101,Manual,Petrol,5.1,5,Silver,31610,Navarra,10318
Daewoo,Lanos,1.4 S,Small,2002,71601,75,Manual,Petrol,7.9,5,Silver,31610,Navarra,2250
Citroen,C4,1.6HDi Collection,Small,2014,177840,92,Manual,Diesel,4.2,5,Silver,31610,Navarra,6950
Citroen,C4,1.6 VTi Seduction,Small,2015,67101,120,Manual,Petrol,6.2,5,Silver,31610,Navarra,8645
Opel,Astra,1.6CDTi S/S Dynamic Aut. 136,Small,2020,14993,136,Automatic,Diesel,4.5,5,Silver,31610,Navarra,17182
Opel,Astra,1.6CDTi S/S Dynamic Aut. 136,Small,2020,22360,136,Automatic,Diesel,4.5,5,Silver,31610,Navarra,15909
Opel,Astra,1.6CDTi S/S Dynamic Aut. 136,Small,2020,20080,136,Automatic,Diesel,4.5,5,Silver,31610,Navarra,15909
Opel,Adam,1.4 XER S&S Glam,Small,2018,30430,101,Manual,Petrol,5.1,5,Burgundy,31610,Navarra,12000
Fiat,500,1.2 Lounge,Small,2018,33100,69,Manual,Petrol,5.1,5,White,31600,Navarra,9010
Toyota,Aygo,City,Small,2013,62733,68,Manual,Petrol,4.6,5,White,31600,Navarra,6870
Renault,Megane,Dynamique,Small,2012,139641,110,Manual,Diesel,4.6,5,White,31600,Navarra,6490
Toyota,Yaris,Hybrid Active,Small,2018,48500,75,Automatic,Hybrid,3.7,5,White,31600,Navarra,11740
Opel,Corsa,1.4 GLP Selective 90,Small,2018,116210,90,Manual,Compressed Natural Gas \(CNG\),5.1,5,White,31610,Navarra,7818
Audi,A1,1.6TDI Attraction 90,Small,2011,149272,90,Manual,Diesel,3.8,5,White,31610,Navarra,8650
SEAT,Leon,1.6TDI CR S&S Style 105,Small,2014,112500,105,Manual,Diesel,3.8,5,White,31610,Navarra,9950
Kia,Ceed / cee'd,1.6CRDI VGT Drive 136,Small,2017,48482,136,Manual,Diesel,4.0,5,White,31610,Navarra,13551
Audi,A1,Sportback 1.4TDI ultra Adrenalin,Small,2015,80413,90,Manual,Diesel,3.4,5,White,31610,Navarra,13738
Volkswagen,Beetle,1.6TDI Beetlemanía 105,Small,2015,112273,105,Manual,Diesel,4.5,5,White,31610,Navarra,13785
Volkswagen,Golf,2.0 TSI GTI Clubsport DSG 221kW,Small,2021,2000,300,Automatic,Petrol,5.595933050212341,5,White,31110,Navarra,49900
Mercedes-Benz,A 180,CDI BlueEfficiency (176.000),Small,2013,126032,109,Automatic,Diesel,4.4,5,White,31600,Navarra,13020
Peugeot,308,Style,Small,2019,9967,102,Manual,Diesel,3.8,5,White,31600,Navarra,14470
BMW,116,116i,Small,2019,47399,109,Manual,Petrol,5.9,5,White,31610,Navarra,17909
Renault,Clio,TCe Energy GLP Limited 66kW,Small,2019,84500,90,Manual,Compressed Natural Gas \(CNG\),4.7,5,White,31610,Navarra,11591
Kia,Ceed / cee'd,1.4CRDI WGT Tech 90,Small,2015,119432,90,Manual,Diesel,4.2,5,White,31610,Navarra,8832
Citroen,C4,1.6e-HDi Exclusive CMP 110,Small,2011,203446,111,Automatic,Diesel,4.2,5,White,31610,Navarra,6650
Kia,Picanto,1.1 EX,Small,2005,104876,65,Manual,Petrol,4.9,5,Orange,31610,Navarra,2900
Citroen,C3,1.6BlueHDi S&S Feel 75,Small,2018,2362,75,Manual,Diesel,3.6,5,Orange,31610,Navarra,13545
smart,forFour,66 Passion,Small,2017,30807,90,Automatic,Petrol,4.3,5,Orange,31610,Navarra,11402
Citroen,C3,1.6BlueHDi S&S Shine 75,Small,2017,63561,75,Manual,Diesel,3.6,5,Orange,31610,Navarra,12056
Fiat,500,1.2 Lounge,Small,2018,45877,69,Manual,Petrol,5.1,5,Orange,31610,Navarra,8955
MINI,Cooper SD,,Small,2017,131391,170,Manual,Diesel,4.0,5,Orange,31610,Navarra,16168
Renault,Clio,TCe Zen 74kW,Small,2020,7000,101,Manual,Petrol,4.3,5,Orange,31191,Navarra,14500
MINI,Cooper,Aut.,Small,2014,84421,136,Automatic,Petrol,4.7,5,Orange,31610,Navarra,14150
Renault,Megane,Coupé 1.6dCi En. Privilege S&S 130,Small,2012,148443,131,Manual,Diesel,4.0,5,Orange,31610,Navarra,7950
Renault,Megane,Coupé 1.5dCi En. Dynamique S&S 110,Small,2013,22911,110,Manual,Diesel,3.5,5,Orange,31610,Navarra,11400
Maserati,Quattroporte,Diesel Aut.,Sedan,2014,68841,275,Automatic,Diesel,6.2,5,Beige,31610,Navarra,46900
Audi,A6,2.0TDI S line edition S-T 140kW,Sedan,2016,83118,190,Automatic,Diesel,4.4,5,Beige,31610,Navarra,22710
Renault,Laguna,2.0 16v Dynamique,Sedan,2004,162622,135,Manual,Petrol,7.0,5,Beige,31610,Navarra,2650
Audi,A4,2.7TDI DPF,Sedan,2009,183809,190,Manual,Diesel,6.6,5,Blue,31610,Navarra,10400
BMW,318,318d,Sedan,2014,131133,143,Manual,Diesel,4.3,5,Blue,31610,Navarra,14900
Volkswagen,Passat,2.0TDI Exclusive BMT,Sedan,2014,33246,140,Manual,Diesel,4.6,5,Blue,31610,Navarra,16900
Mercedes-Benz,C 240,Elegance,Sedan,2005,351592,170,Manual,Petrol,10.7,5,Blue,31600,Navarra,3900
Citroen,C5,2.0HDI Exclusive,Sedan,2009,60472,140,Automatic,Diesel,5.8,5,Blue,31610,Navarra,8900
BMW,520,520d,Sedan,2011,162072,184,Manual,Diesel,4.8,5,Blue,31610,Navarra,11950
Mercedes-Benz,C 200,200d 7G Plus,Sedan,2018,61500,136,Automatic,Diesel,4.3,5,Blue,31610,Navarra,25909
Volkswagen,Arteon,1.5TSI,Sedan,2018,87558,150,Automatic,Petrol,5.9,5,Blue,31600,Navarra,22660
Subaru,Legacy,2.0D Executive-S,Sedan,2013,149110,150,Manual,Diesel,5.8,5,Blue,31600,Navarra,13070
Citroen,DS5,1.6e-HDi Design ETG6 115,Sedan,2013,109981,114,Automatic,Diesel,4.3,5,Blue,31600,Navarra,11650
Mercedes-Benz,E 200,CGI BE Avantgarde,Sedan,2011,119152,184,Manual,Petrol,7.1,5,Blue,31600,Navarra,15900
Skoda,Superb,2.0TDI AdBlue tech L&K DSG 140kW,Sedan,2016,109573,190,Automatic,Diesel,4.5,5,Brown,31610,Navarra,20093
Audi,A6,2.0 TFSI S line edition S-Tronic,Sedan,2016,49000,252,Automatic,Petrol,5.9,5,Brown,31110,Navarra,27900
BMW,520,520d,Sedan,2014,168043,190,Automatic,Diesel,4.3,5,Brown,31610,Navarra,16500
Mercedes-Benz,E 350,BE Avantgarde 7G Plus,Sedan,2012,194096,306,Automatic,Petrol,6.8,5,Brown,31610,Navarra,16500
Mercedes-Benz,C 250,9G-Tronic,Sedan,2018,44241,211,Automatic,Petrol,5.7,5,Brown,31610,Navarra,29000
Audi,A6,3.2 FSI,Sedan,2006,275000,256,Automatic,Petrol,9.7,5,Brown,31013,Navarra,7990
Ford,Mondeo,2.0i 16v Futura X,Sedan,2006,59959,145,Manual,Petrol,7.9,5,Yellow,31610,Navarra,5450
Renault,Talisman,1.6dCi Energy Zen EDC 96kW,Sedan,2016,107092,131,Automatic,Diesel,4.2,5,Grey,31610,Navarra,14766
Hyundai,i40,1.7CRDI GL Bluedrive City,Sedan,2013,102798,116,Manual,Diesel,4.3,5,Grey,31610,Navarra,9900
Ford,Mondeo,1.5TDCI Trend 120,Sedan,2017,135840,120,Manual,Diesel,4.1,5,Grey,31610,Navarra,12991
Citroen,C5,1.8i 16v X,Sedan,2001,101260,117,Manual,Petrol,7.7,5,Grey,31610,Navarra,2950
Mitsubishi,Lancer,Sportback 2.0DI-D Invite,Sedan,2010,125222,140,Manual,Diesel,6.3,5,Grey,31610,Navarra,7450
BMW,530,530dA xDrive,Sedan,2016,100563,258,Automatic,Diesel,5.4,5,Grey,31600,Navarra,19650
DS,Automobiles DS 5,2.0BlueHDi S&S Sport EAT6 180,Sedan,2016,111279,181,Automatic,Diesel,4.5,5,Grey,31600,Navarra,18110
Audi,A4,2.0,Sedan,2007,117000,131,Manual,Petrol,8.0,5,Grey,31600,Navarra,7390
Mercedes-Benz,C 200,200d 7G Plus,Sedan,2017,98747,136,Automatic,Diesel,4.3,5,Grey,31610,Navarra,21402
Audi,A4,2.0TDI Design edition 110kW,Sedan,2017,88052,150,Manual,Diesel,3.8,5,Green,31600,Navarra,19020
Citroen,C5,2.0HDI X 90,Sedan,2002,280000,90,Manual,Diesel,5.6,5,Green,31600,Navarra,1900
Porsche,Panamera,Turbo Aut.,Sedan,2010,74731,500,Automatic,Petrol,12.2,5,Green,31610,Navarra,44200
Jaguar,XJ,XJ6 3.2 Sport,Sedan,1997,235015,216,Automatic,Petrol,14.7,5,Green,31610,Navarra,7490
Volkswagen,Passat,1.6FSI Advance,Sedan,2006,139666,114,Manual,Petrol,7.5,5,Green,31610,Navarra,5550
Mercedes-Benz,E 220,220CDI Elegance Aut.,Sedan,2008,168000,170,Automatic,Diesel,7.1,5,Green,31192,Navarra,9900
Chrysler,Neon,2.0 LE,Sedan,2003,98650,133,Manual,Petrol,7.9,5,Green,31610,Navarra,2300
Audi,A5,SB 2.0TDI S line edition Mult. 190,Sedan,2016,75000,190,Automatic,Diesel,4.6,5,Green,31192,Navarra,33500
Jaguar,XJ,XJ6 2.7D V6 Executive Aut.,Sedan,2006,112356,207,Automatic,Diesel,8.1,5,Green,31610,Navarra,11000
BMW,730,730dA,Sedan,2007,124937,231,Automatic,Diesel,8.2,5,Green,31610,Navarra,10990
Renault,Talisman,1.6dCi Energy Twin Turbo Zen EDC 118kW,Sedan,2018,35900,160,Automatic,Diesel,4.4,5,Red,31610,Navarra,19455
Mercedes-Benz,C 200,200CDI BE,Sedan,2013,91500,136,Manual,Diesel,4.9,5,Red,31600,Navarra,15790
Mazda,6,2.3 16v Sportive,Sedan,2006,125409,166,Manual,Petrol,8.7,5,Red,31610,Navarra,6300
Alfa-Romeo,Giulia,2.2 Diesel 136,Sedan,2018,133769,136,Manual,Diesel,4.2,5,Red,31600,Navarra,16290
Saab,900,S 3 Aero,Sedan,1992,500000,144,Manual,Petrol,5.595933050212341,5,Red,31110,Navarra,16900
Mazda,6,2.2DE Lux.+Prem.Black+Travel(Navi) 129kW,Sedan,2015,85601,175,Manual,Diesel,4.5,5,Red,31610,Navarra,16262
Audi,A4,2.0TDI S tronic 110kW,Sedan,2018,136133,150,Automatic,Diesel,4.0,5,Black,31610,Navarra,15955
Audi,A4,2.0TDI S tronic 110kW,Sedan,2018,127561,150,Automatic,Diesel,4.0,5,Black,31610,Navarra,17091
Opel,Insignia,1.6CDTI ecoF. S&S Excellence 136,Sedan,2016,93000,136,Manual,Diesel,3.9,5,Black,31600,Navarra,12130
Audi,A4,2.0 TFSI Multitronic 211,Sedan,2010,118934,211,Automatic,Petrol,7.1,5,Black,31600,Navarra,11490
Volkswagen,Passat,2.0TDI BMT Sport DSG 110kW,Sedan,2015,148546,150,Automatic,Diesel,4.5,5,Black,31610,Navarra,15794
BMW,318,318d,Sedan,2008,245089,143,Manual,Diesel,4.7,5,Black,31600,Navarra,7700
Infiniti,Q50,2.2d Aut.,Sedan,2016,72105,170,Automatic,Diesel,4.3,5,Black,31600,Navarra,17110
BMW,318,318d,Sedan,2016,66790,150,Manual,Diesel,4.5,5,Silver,31610,Navarra,18224
Mercedes-Benz,C 220,220d,Sedan,2017,93182,170,Automatic,Diesel,4.0,5,Silver,31610,Navarra,24206
Toyota,Avensis,1.8 Advance,Sedan,2010,115215,147,Manual,Petrol,6.5,5,Silver,31600,Navarra,8900
Mercedes-Benz,C 220,220d,Sedan,2017,91540,170,Automatic,Diesel,4.0,5,Silver,31610,Navarra,24019
Infiniti,Q50,2.2d Premium Aut.,Sedan,2018,44215,170,Automatic,Diesel,4.3,5,Silver,31610,Navarra,20864
Opel,Insignia,2.0CDTI ecoF. S&S Selective 140,Sedan,2015,92294,140,Manual,Diesel,3.7,5,Silver,31610,Navarra,9813
Opel,Insignia,2.0CDTI Excellence Aut. 170,Sedan,2016,82866,170,Automatic,Diesel,5.6,5,Silver,31610,Navarra,13505
Citroen,C5,2.0HDI Millenium 160,Sedan,2015,133350,163,Manual,Diesel,4.9,5,Silver,31610,Navarra,10841
BMW,318,318d,Sedan,2015,91756,143,Manual,Diesel,4.3,5,Silver,31610,Navarra,16308
Rover,75,2.0 CDT Comfort,Sedan,2002,168531,116,Manual,Diesel,5.8,5,Silver,31610,Navarra,3800
Lexus,IS 300,300h Executive,Sedan,2014,115978,223,Automatic,Hybrid,4.3,5,Burgundy,31610,Navarra,18350
Porsche,Panamera,Turbo S Aut.,Sedan,2011,73000,551,Automatic,Petrol,11.5,5,Burgundy,31110,Navarra,57000
Alfa-Romeo,166,2.0 TS,Sedan,2000,218328,155,Manual,Petrol,9.7,5,Burgundy,31610,Navarra,2300
Kia,Optima,1.7CRDI Eco-Dynamics Concept,Sedan,2016,62514,141,Manual,Diesel,4.2,5,White,31610,Navarra,14486
Jaguar,XE,2.0 Diesel R-Sport 180,Sedan,2015,80428,179,Manual,Diesel,4.3,5,White,31610,Navarra,18505
Jaguar,XE,2.0 Diesel R-Sport Aut. 180,Sedan,2016,75050,179,Automatic,Diesel,4.3,5,White,31610,Navarra,20841
BMW,318,318d,Sedan,2016,118607,150,Automatic,Diesel,4.5,5,White,31610,Navarra,17664
BMW,320,320dA,Sedan,2018,54619,190,Automatic,Diesel,4.6,5,White,31610,Navarra,24909
Opel,Insignia,2.0CDTI ecoF. S&S Business 140,Sedan,2015,111698,140,Manual,Diesel,3.7,5,White,31610,Navarra,9626
DS,Automobiles DS 5,2.0BlueHDi S&S Style 150,Sedan,2016,75427,150,Manual,Diesel,4.3,5,White,31610,Navarra,15140
Hyundai,i30,Tecno,Sedan,2018,66721,120,Manual,Petrol,5.2,5,White,31600,Navarra,14470
Mazda,6,2.2DE Active 163,Sedan,2010,194187,163,Manual,Diesel,5.5,5,White,31610,Navarra,6800
Ford,Mondeo,SB 2.0TDCI ST-Line AWD 150,Wagon,2018,51054,150,Manual,Diesel,4.9,5,Beige,31600,Navarra,18750
Mercedes-Benz,C 180,BlueTEC / d T (205.204),Wagon,2017,115029,116,Manual,Diesel,4.3,5,Blue,31600,Navarra,16290
Mercedes-Benz,E 200,Estate 200d 9G-Tronic,Wagon,2017,110788,150,Automatic,Diesel,4.3,5,Blue,31600,Navarra,23570
SEAT,Leon,ST 1.4 TSI S&S Style 125,Wagon,2017,75469,125,Manual,Petrol,5.2,5,Blue,31600,Navarra,11740
Skoda,Octavia,Combi 1.6TDI CR Ambition 110,Wagon,2016,97824,110,Manual,Diesel,3.8,5,Blue,31610,Navarra,11916
MINI,Cooper SD,Aut.,Wagon,2016,78964,190,Automatic,Diesel,4.3,5,Blue,31610,Navarra,20467
Volkswagen,Golf,Variant 1.6TDI CR BMT Advance 105,Wagon,2014,196000,105,Manual,Diesel,3.9,5,Blue,31600,Navarra,9300
MINI,Cooper D,,Wagon,2016,112395,150,Automatic,Diesel,4.1,5,Blue,31610,Navarra,14907
Hyundai,i40,CW 1.7CRDI GL Bluedrive,Wagon,2011,144991,136,Manual,Diesel,4.5,5,Blue,31610,Navarra,9750
Hyundai,i40,CW 1.7CRDI Style Aut.,Wagon,2014,100301,136,Automatic,Diesel,6.0,5,Blue,31610,Navarra,13400
SEAT,Leon,ST X-Perience,Wagon,2018,23452,125,Manual,Petrol,5.2,5,Blue,31600,Navarra,16290
Audi,A6,Avant 2.0 TDI ultra,Wagon,2017,118086,150,Automatic,Diesel,4.5,5,Blue,31600,Navarra,19930
Volvo,V90,D3 Inscription Aut. 150,Wagon,2017,115878,150,Automatic,Diesel,4.5,5,Blue,31600,Navarra,20840
Citroen,C4,Picasso Exclusive,Wagon,2007,234723,136,Automatic,Diesel,5.9,5,Blue,31600,Navarra,5900
Volkswagen,Golf,Variant 1.6 TDI CR Sport,Wagon,2012,169533,105,Manual,Diesel,4.5,5,Blue,31600,Navarra,8370
Opel,Zafira,Selective,Wagon,2012,107800,140,Manual,Petrol,6.3,5,Blue,31600,Navarra,8840
Toyota,Auris,Touring Sports hybrid Advance,Wagon,2015,57119,136,Automatic,Hybrid,4.0,5,Brown,31610,Navarra,13645
Peugeot,508,SW 1.6HDI Active,Wagon,2011,115874,111,Manual,Diesel,4.8,5,Brown,31610,Navarra,8900
Volkswagen,Touran,Advance,Wagon,2012,102812,105,Manual,Diesel,5.1,5,Grey,31600,Navarra,11190
Renault,Megane,S.T. 1.9dCi Dynamique,Wagon,2010,201448,131,Manual,Diesel,5.1,5,Grey,31610,Navarra,7300
Audi,A4,Avant 2.0TDI S line edition S tronic 110kW,Wagon,2018,49557,150,Automatic,Diesel,4.4,5,Grey,31610,Navarra,27727
SEAT,Altea XL,4Kids Style Ecomotive,Wagon,2013,158027,105,Manual,Diesel,4.5,5,Grey,31600,Navarra,7430
BMW,320,320d Touring,Wagon,2006,524290,163,Manual,Diesel,5.9,5,Grey,31600,Navarra,3600
BMW,325,325i Touring,Wagon,2005,164750,218,Manual,Petrol,8.6,5,Grey,31610,Navarra,8300
Audi,A4,Avant 3.0TDI S line ed. quattro S-T 160kW,Wagon,2017,84641,218,Automatic,Diesel,4.7,5,Grey,31610,Navarra,27570
Opel,Insignia,InsigniaST 2.0CDTI ecoF. S&S Business 140,Wagon,2015,113717,140,Manual,Diesel,3.9,5,Green,31610,Navarra,9626
MINI,Cooper SD,,Wagon,2013,135248,143,Manual,Diesel,4.4,5,Green,31610,Navarra,11400
MINI,Cooper Clubman,,Wagon,2015,40035,136,Manual,Petrol,5.1,5,Green,31610,Navarra,15841
Audi,A4,Avant 2.0TDI 110kW,Wagon,2016,125000,150,Manual,Diesel,4.0,5,Green,31192,Navarra,18150
Skoda,Octavia,Combi 1.0 TSI Ambition,Wagon,2019,90166,116,Manual,Petrol,4.8,5,Red,31600,Navarra,12650
Ford,Galaxy,Ghia,Wagon,2005,152316,131,Automatic,Diesel,6.5,5,Red,31600,Navarra,5400
Subaru,Levorg,1.6 GT-S Executive Plus Lineartronic,Wagon,2017,103814,170,Automatic,Petrol,7.1,5,Red,31610,Navarra,19533
Ford,Focus,Sb. 2.0 Ecoboost Auto-S&S ST,Wagon,2017,47286,250,Manual,Petrol,6.8,5,Red,31610,Navarra,23832
Toyota,Avensis,CS 2.2D-4D Executive,Wagon,2009,264000,150,Manual,Diesel,5.6,5,Red,31192,Navarra,7500
Renault,Laguna,Grand Tour 1.9DCi Expression 120,Wagon,2002,161186,120,Manual,Diesel,5.6,5,Red,31610,Navarra,2450
Audi,A4,Avant 2.0TDI Sport edition 110kW,Wagon,2016,104141,150,Manual,Diesel,4.0,5,Red,31610,Navarra,20467
Renault,Megane,S.T. 1.5dCi Blue Zen EDC 85kW,Wagon,2020,2000,116,Automatic,Diesel,4.1,5,Red,31191,Navarra,17900
Opel,Astra,ST 1.4T S/S Dynamic 125,Wagon,2017,64678,125,Manual,Petrol,5.1,5,Red,31610,Navarra,11449
Mercedes-Benz,E 350,Estate,Wagon,2017,45869,279,Automatic,Hybrid,2.4,5,Black,31610,Navarra,32430
Ford,Focus,Sb. 1.0 Ecoboost Auto-S&S Business 125,Wagon,2016,88046,125,Manual,Petrol,4.8,5,Black,31610,Navarra,10514
Volkswagen,Passat,Variant 1.6TDI Advance 88kW,Wagon,2018,82626,120,Manual,Diesel,4.1,5,Black,31610,Navarra,17182
Volkswagen,Passat,Variant 2.0TDI Sport DSG6 110kW,Wagon,2015,176271,150,Automatic,Diesel,4.7,5,Black,31610,Navarra,16075
Volkswagen,Passat,Variant 1.6TDI Advance DSG7 88kW,Wagon,2017,115670,120,Automatic,Diesel,4.3,5,Black,31610,Navarra,15327
Peugeot,308,SW 1.2 PureTech S&S GT Line 130,Wagon,2016,46290,131,Manual,Petrol,5.0,5,Black,31610,Navarra,14766
MINI,Cooper Clubman,,Wagon,2019,15700,136,Automatic,Petrol,5.8,5,Black,31600,Navarra,22660
Jaguar,XF,Sportbrake 2.2 Diesel Premium Luxury Aut.,Wagon,2013,146752,200,Automatic,Diesel,5.1,5,Black,31610,Navarra,15900
BMW,318,318d Touring (0.0),Wagon,2012,230193,143,Automatic,Diesel,4.5,5,Black,31610,Navarra,10950
Volkswagen,Golf,Variant 1.6 TDI CR Advance,Wagon,2012,148489,105,Manual,Diesel,4.5,5,Silver,31610,Navarra,8500
