Year,Kms,Hp,Fuel_cons,Doors,Gear_type_Automatic,Gear_type_Manual,Fuel_type_CNG,Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_LPG,Fuel_type_Petrol,Type_cabrio,Type_coupe,Type_familiar,Type_minivan,Type_other,Type_sedan,Type_small,Type_suv,Type_van,Seller_Dealer,Seller_Private,Brand_encoded,Model_encoded,Colour_encoded,Province_encoded,Price_EUR
2012,123960,190,6.5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32193.466814159292,27044.358778625956,22525.904646660212,35752.32492668622,19500
2012,120000,150,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14850.905,20373.01851851852,22525.904646660212,35752.32492668622,10990
2013,87000,190,6.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15693.285714285714,13999.842105263158,22525.904646660212,35752.32492668622,12300
2014,94000,116,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14454.737704918032,13273.35,22525.904646660212,35752.32492668622,11000
2015,114607,262,6.8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16542.651072961373,18777.9375,22525.904646660212,35752.32492668622,24400
2015,61000,238,9.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20294.37777777778,23466.066161775532,22525.904646660212,35752.32492668622,28500
2012,180000,116,5.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13341.578947368422,15671.923664122138,22525.904646660212,35752.32492668622,9499
2008,259000,224,7.9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29082.68607594937,15851.07299288228,22525.904646660212,35752.32492668622,14200
2018,65000,116,4.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13240.354497354498,21751.075305015693,22525.904646660212,35752.32492668622,20000
2016,32000,163,6.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15693.285714285714,15460.685950413223,22525.904646660212,35752.32492668622,17995
2014,170000,184,5.6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26202.40666450987,26330.558558558558,22525.904646660212,35752.32492668622,19950
2011,198000,173,7.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14850.905,7922.686921279571,22525.904646660212,35752.32492668622,8400
2014,136644,150,5.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32193.466814159292,27044.358778625956,22525.904646660212,35752.32492668622,21500
2015,120000,140,6.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16542.651072961373,22341.215384615385,22525.904646660212,35752.32492668622,15500
2016,89000,150,4.8,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25546.556756756756,23545.87341772152,22525.904646660212,35752.32492668622,23990
2019,34900,150,5.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16542.651072961373,22341.215384615385,22525.904646660212,35752.32492668622,32000
2013,85000,256,9.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32193.466814159292,40891.60810810811,22525.904646660212,35752.32492668622,28450
2016,110800,245,9.9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29082.68607594937,130435.41935482871,22525.904646660212,35752.32492668622,58600
2017,66000,241,5.8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32193.466814159292,48708.80008596334,22525.904646660212,35752.32492668622,48000
2014,90000,175,6.4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11639.21935483871,15279.839872119486,22525.904646660212,35752.32492668622,10899
2015,67500,136,4.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9915.299401197604,15514.6875,22525.904646660212,35752.32492668622,12500
2018,32000,141,3.7,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13341.578947368422,20057.19512195122,22525.904646660212,35752.32492668622,18000
2015,134320,114,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14454.737704918032,13273.35,22525.904646660212,35752.32492668622,13000
2017,115000,367,8.6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,29082.68607594937,66203.06666666667,22525.904646660212,35752.32492668622,42000
2017,60000,150,6.2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,14454.737704918032,18488.89393939394,22525.904646660212,35752.32492668622,18500
2017,128000,190,5.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16542.651072961373,22309.18894533493,22525.904646660212,35752.32492668622,19750
2020,2500,150,5.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23412.98427672956,32124.931411135964,22525.904646660212,35752.32492668622,33000
2017,101000,179,5.4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13167.835322195704,17865.6,22525.904646660212,35752.32492668622,16690
2010,208000,140,6.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13885.174757281553,18200.69444444445,22525.904646660212,35752.32492668622,9000
2007,78000,80,11.4,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,9052.466857372776,9052.466857372776,22525.904646660212,35752.32492668622,2000
2015,102000,299,9.2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,97983.84231274639,43498.07751937985,22525.904646660212,35752.32492668622,38000
2012,113000,333,8.2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,97983.84231274639,43498.07751937985,22525.904646660212,35752.32492668622,25000
2011,356000,143,4.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17251.958183990442,14684.006386640991,22525.904646660212,35752.32492668622,7500
2011,356000,143,4.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17251.958183990442,14684.006386640991,22525.904646660212,35752.32492668622,7500
2017,76000,99,3.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13407.126549249837,16309.689075630253,22525.904646660212,35752.32492668622,11400
2012,101000,245,7.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,97983.84231274639,43498.07751937985,22525.904646660212,35752.32492668622,36000
2008,90000,129,11.9,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11099.399408284024,14283.486698028019,22525.904646660212,35752.32492668622,15500
2018,186000,129,6.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10886.36388508892,23393.687522140794,22525.904646660212,35752.32492668622,20800
2006,140000,84,8.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10412.196983141082,18959.556147517975,22525.904646660212,35752.32492668622,3500
2015,110000,75,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13407.126549249837,6754.09051113446,22525.904646660212,35752.32492668622,7000
2015,188987,128,6.4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14041.39201183432,23132.116501386696,22525.904646660212,35752.32492668622,4500
2016,120000,102,6.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16542.651072961373,49616.085518230655,22525.904646660212,35752.32492668622,29500
1998,213000,109,8.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16542.651072961373,7767.056810743232,22525.904646660212,35752.32492668622,5999
2006,301145,86,7.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16542.651072961373,14679.411764705923,22525.904646660212,35752.32492668622,4500
2007,202000,68,5.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11099.399408284024,5345.558823529496,22525.904646660212,35752.32492668622,2400
2015,85000,69,5.2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,10886.36388508892,6581.333333419598,22525.904646660212,35752.32492668622,4100
2013,127000,75,3.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11099.399408284024,8094.600996543483,22525.904646660212,35752.32492668622,3900
2018,40000,75,4.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11099.399408284024,5345.558823529496,22525.904646660212,35752.32492668622,9800
2006,297000,65,6.8,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11099.399408284024,5345.558823529496,22525.904646660212,35752.32492668622,1950
2017,589000,122,5.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10412.196983141082,14276.916006711459,22525.904646660212,35752.32492668622,9500
2014,274444,116,7.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10886.36388508892,23393.687522140794,22525.904646660212,35752.32492668622,8900
2019,120000,120,5.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13407.126549249837,13049.472912601876,22525.904646660212,35752.32492668622,16000
2006,179439,60,6.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,11099.399408284024,5345.558823529496,22525.904646660212,35752.32492668622,2500
2010,360000,120,13.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10886.36388508892,23393.687522140794,22525.904646660212,35752.32492668622,23000
2013,110000,90,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10721.094444444445,10221.295608149629,22525.904646660212,35752.32492668622,5000
2008,500000,75,5.4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10412.196983141082,10405.51282051282,22525.904646660212,35752.32492668622,3000
1998,140000,101,7.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13167.835322195704,17590.00000022183,22525.904646660212,35752.32492668622,4850
2014,159000,90,5.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29082.68607594937,16399.618021702485,22525.904646660212,35752.32492668622,6000
2011,307700,136,7.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29082.68607594937,15815.75,22525.904646660212,35752.32492668622,11000
2016,270000,170,7.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11099.399408284024,14283.486698028019,22525.904646660212,35752.32492668622,20500
2013,229000,140,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16542.651072961373,15619.1875,22525.904646660212,35752.32492668622,10400
2019,4800,279,6.9,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11099.399408284024,9188.34529147982,22920.443121693123,35752.32492668622,35000
2016,175000,190,4.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26202.40666450987,15653.143884892086,22920.443121693123,35752.32492668622,16999
2018,55370,150,3.8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26202.40666450987,15653.143884892086,22920.443121693123,35752.32492668622,19400
2006,13330,150,7.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,17767.41935483924,8140.693982667986,22920.443121693123,35752.32492668622,5000
2006,172000,69,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13407.126549249837,5055.962962962963,22920.443121693123,35752.32492668622,3299
2018,40500,192,5.4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,17251.958183990442,19240.75,22920.443121693123,35752.32492668622,19500
2006,80000,300,11.7,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,15693.285714285714,14876.20662407493,22920.443121693123,35752.32492668622,17700
2019,12000,268,10.0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,23885.19815668203,37623.30882352941,22920.443121693123,35752.32492668622,40000
2000,180000,122,10.8,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32193.466814159292,40296.07142857143,22920.443121693123,35752.32492668622,22500
2011,260000,245,7.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,97983.84231274639,43498.07751937985,22920.443121693123,35752.32492668622,25500
2011,250000,326,7.4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,97983.84231274639,43498.07751937985,22920.443121693123,35752.32492668622,32000
2014,159446,143,4.9,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26202.40666450987,20811.204545454544,22920.443121693123,35752.32492668622,12500
2007,276000,109,5.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29082.68607594937,22622.5081300813,14062.845070422536,35752.32492668622,5180
1999,314000,125,7.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25546.556756756756,14904.820895522387,14062.845070422536,35752.32492668622,1400
2011,210000,500,11.5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,97983.84231274639,70280.73333333334,14062.845070422536,35752.32492668622,38000
2019,9544,102,4.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,17251.958183990442,10069.111111111111,14062.845070422536,35752.32492668622,16500
2006,151000,150,5.8,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9915.299401197604,8723.726153846153,14062.845070422536,35752.32492668622,6500
1998,210000,90,6.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10412.196983141082,2838.25,14062.845070422536,35752.32492668622,745
2015,113000,128,7.0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10886.36388508892,10288.378507670328,14062.845070422536,35752.32492668622,12990
2008,195000,224,9.3,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29082.68607594937,13982.440401063128,14062.845070422536,35752.32492668622,9500
2015,85000,131,4.4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11099.399408284024,17485.728260869564,14062.845070422536,35752.32492668622,13750
2015,85000,131,4.4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11099.399408284024,17485.728260869564,14062.845070422536,35752.32492668622,13750
2003,270000,95,7.5,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10412.196983141082,2259.684533499078,14062.845070422536,35752.32492668622,1190
2009,151000,204,9.2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,29082.68607594937,9774.278051781697,14062.845070422536,35752.32492668622,13600
2017,29000,431,8.3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,84151.33333333333,14062.845070422536,35752.32492668622,65900
2012,144000,306,7.5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26202.40666450987,37554.805555555555,14062.845070422536,35752.32492668622,28000
2010,149000,80,5.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,15693.285714285714,10886.095238095239,15207.210251954823,21975.309433962266,3800
2014,55154,75,3.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13167.835322195704,9605.02608695652,15207.210251954823,21975.309433962266,7900
2021,105,118,0.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10886.36388508892,12089.74501992032,15207.210251954823,21975.309433962266,29800
2020,17162,116,5.987094625390036,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13500.676470588236,19901.125,15207.210251954823,21975.309433962266,24990
2018,28655,190,4.6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26202.40666450987,32431.729166666668,15207.210251954823,21975.309433962266,33900
2019,24715,102,4.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10412.196983141082,15319.705882352979,15207.210251954823,21975.309433962266,14900
2015,139245,110,4.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25546.556756756756,14904.820895522387,22586.322194374825,21975.309433962266,12900
2007,167207,250,10.7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16542.651072961373,15251.886281588448,22586.322194374825,21975.309433962266,15990
2015,117000,110,3.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9915.299401197604,8723.726153846153,22586.322194374825,21975.309433962266,11990
2017,131635,110,3.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11099.399408284024,9188.34529147982,22586.322194374825,21975.309433962266,14500
2021,4500,84,5.1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13500.676470588236,9833.38028169014,22586.322194374825,21975.309433962266,15900
2021,3500,84,4.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13500.676470588236,9833.38028169014,22586.322194374825,21975.309433962266,15900
2021,3000,84,4.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13500.676470588236,9833.38028169014,22586.322194374825,21975.309433962266,15900
2019,19152,159,5.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11099.399408284024,9188.34529147982,22586.322194374825,21975.309433962266,18990
2009,261000,245,7.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26202.40666450987,28829.745762711864,22586.322194374825,21975.309433962266,17500
2007,110235,75,6.5,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,13407.126549249837,3452.000465565796,22586.322194374825,21975.309433962266,3990
2016,46000,170,4.1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29082.68607594937,22000.803183791606,22586.322194374825,21975.309433962266,29990
2017,49999,179,6.1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,16542.651072961373,14797.596026490066,22586.322194374825,21975.309433962266,18990
2017,63000,170,4.6,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29082.68607594937,22000.803183791606,22586.322194374825,21975.309433962266,32900
2018,17630,184,6.4,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,26202.40666450987,29806.568571428572,22586.322194374825,21975.309433962266,37990
2017,17200,419,13.5,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,13167.835322195704,37194.20895522388,22586.322194374825,21975.309433962266,37900
2017,147243,190,4.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26202.40666450987,29806.568571428572,22586.322194374825,21975.309433962266,24500
2017,70300,170,5.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29082.68607594937,45222.458333333336,22586.322194374825,21975.309433962266,43400
2019,47900,163,5.987094625390036,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,29082.68607594937,27319.122047244095,22586.322194374825,21975.309433962266,35900
2016,48174,116,3.8,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17251.958183990442,15592.872,22586.322194374825,21975.309433962266,20990
2017,118000,110,3.9,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11099.399408284024,13156.283333333333,22586.322194374825,21975.309433962266,13490
2017,38889,110,3.9,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11099.399408284024,13156.283333333333,22586.322194374825,21975.309433962266,14990
2019,26679,211,7.1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,29082.68607594937,45222.458333333336,22586.322194374825,21975.309433962266,41000
2018,113192,116,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26202.40666450987,20811.204545454544,22586.322194374825,21975.309433962266,18999
2016,104417,84,4.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13500.676470588236,9833.38028169014,21008.803250641573,21975.309433962266,8500
2016,97000,272,5.3,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25546.556756756756,19745.356435643564,21008.803250641573,21975.309433962266,34990
2016,123313,110,4.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16542.651072961373,15251.886281588448,35312.761845386536,21975.309433962266,11900
2017,66200,82,4.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10412.196983141082,12634.530612244898,35312.761845386536,21975.309433962266,10900
2016,99999,150,4.1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17251.958183990442,15592.872,35312.761845386536,21975.309433962266,15990
2011,50500,570,13.7,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,242782.25142857144,172356.33302644762,35312.761845386536,21975.309433962266,166900
2017,92406,140,4.9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13500.676470588236,19901.125,35312.761845386536,21975.309433962266,20500
2017,75446,82,4.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10412.196983141082,12634.530612244898,25938.395771144278,21975.309433962266,10990
2016,71525,125,5.1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9915.299401197604,8723.726153846153,25938.395771144278,21975.309433962266,10990
2017,126742,99,3.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10412.196983141082,11529.203285420945,25938.395771144278,21975.309433962266,9990
2015,61530,90,4.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13341.578947368422,12352.943181818182,25938.395771144278,21975.309433962266,12850
2021,10,150,4.4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26202.40666450987,15653.143884892086,25938.395771144278,21975.309433962266,35900
2021,12655,75,5.987094625390036,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9915.299401197604,8330.035294117648,25938.395771144278,21975.309433962266,13995
2021,3875,84,4.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13500.676470588236,9833.38028169014,25938.395771144278,21975.309433962266,15900
2021,3125,84,4.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13500.676470588236,9833.38028169014,25938.395771144278,21975.309433962266,15900
2019,65283,75,4.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13946.821985233799,8811.808695652175,25938.395771144278,21975.309433962266,11900
2020,10000,75,6.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9915.299401197604,8330.035294117648,25938.395771144278,21975.309433962266,14500
2017,45179,82,4.5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13407.126549249837,14947.338028169013,25938.395771144278,21975.309433962266,9500
2017,71700,150,4.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13240.354497354498,15413.52380952381,25938.395771144278,21975.309433962266,16900
2016,93600,90,5.2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,9915.299401197604,8330.035294117648,25938.395771144278,21975.309433962266,9990
2019,185209,131,3.8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13407.126549249837,15338.485981308411,25938.395771144278,21975.309433962266,14990
2018,69600,150,4.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25546.556756756756,15994.482233502538,25938.395771144278,21975.309433962266,26400
2018,83000,110,3.7,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11099.399408284024,9188.34529147982,25938.395771144278,21975.309433962266,13500
2017,76300,177,4.2,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29082.68607594937,27319.122047244095,25938.395771144278,21975.309433962266,25900
2017,150000,163,4.5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26202.40666450987,14949.803921568628,25938.395771144278,21975.309433962266,15990
2018,69900,136,4.0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29082.68607594937,16331.6,25938.395771144278,21975.309433962266,22900
2016,151571,131,5.2,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,13407.126549249837,18763.294326241135,25938.395771144278,21975.309433962266,9990
2017,122000,326,6.3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25546.556756756756,34119.333333333336,25938.395771144278,21975.309433962266,47990
2015,86004,190,4.5,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25546.556756756756,22657.184210526317,25938.395771144278,21975.309433962266,21990
2019,68000,340,7.0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,25546.556756756756,34119.333333333336,25938.395771144278,21975.309433962266,65990
2018,29800,299,5.987094625390036,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,97983.84231274639,68171.60714277312,25938.395771144278,21975.309433962266,57300
2021,2500,510,5.987094625390036,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,97983.84231274639,177032.2105263158,25938.395771144278,21975.309433962266,246990
2013,110000,71,4.2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,10401.267515923568,10481.028846153846,25938.395771144278,21975.309433962266,6400
2017,53144,280,7.0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,14378.93220338983,30322.64628721709,25938.395771144278,21975.309433962266,29990
2014,170040,136,5.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18253.76070528967,24531.630136986303,25938.395771144278,21975.309433962266,13990
2016,32412,90,3.6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11099.399408284024,13156.283333333333,25938.395771144278,21975.309433962266,14990
2016,98223,99,3.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13407.126549249837,16309.689075630253,25938.395771144278,21975.309433962266,12990
2019,58000,102,5.5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17251.958183990442,17680.92995494729,25938.395771144278,21975.309433962266,21900
2016,71289,136,4.8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17251.958183990442,13756.28813559322,22730.927297668037,21975.309433962266,17500
2017,49000,231,5.7,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17251.958183990442,32129.722222222215,22730.927297668037,21975.309433962266,27990
2021,1,99,5.987094625390036,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10886.36388508892,11347.698412698413,22730.927297668037,21975.309433962266,15800
2018,90437,69,5.0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,10886.36388508892,12089.74501992032,22730.927297668037,21975.309433962266,10500
